OrderID,Date,CustomerID,ProductID,Region,Quantity,SalesAmount,Profit
O100362,2024-04-01,C0199,P025,North,1,628.5878291548738,34.66366854548005
O100363,2023-12-12,C0143,P021,East,9,5516.552202967665,570.9670805440977
O100364,2022-11-01,C0035,P044,South,3,2324.3724075024666,223.67730681464064
O100365,2024-08-25,C0110,P014,South,2,1406.6766387836096,82.30794933828697
O100366,2024-07-30,C0009,P003,North,8,2793.008939236307,364.00965428080247
O100367,2024-03-26,C0194,P006,West,5,1650.3965220153316,278.3057604366546
O100368,2023-10-27,C0012,P005,South,5,2588.638091285454,605.6304530257906
O100369,2024-09-01,C0044,P036,East,7,5317.708906646425,698.8284781128868
O100370,2023-05-13,C0108,P043,North,5,922.2228795918397,90.96351497745339
O100371,2023-02-11,C0107,P016,East,5,4767.469623662731,513.2416673163045
O100372,2023-02-03,C0025,P036,East,3,1766.5134340073655,481.89474230502185
O100373,2022-11-20,C0021,P013,South,3,1127.3026663204519,114.06059831714919
O100374,2024-08-21,C0117,P046,East,3,2172.1563233798497,586.0698600986694
O100375,2022-04-16,C0164,P030,South,2,280.50646923758325,45.37886361786708
O100376,2023-08-12,C0132,P026,North,7,3751.700569433296,1063.982687001836
O100377,2024-11-28,C0141,P031,East,8,4298.981461739425,653.5442052508558
O100378,2023-03-21,C0042,P036,West,4,983.1110256736612,92.82606410831865
O100379,2023-07-13,C0123,P013,East,6,5121.894206086169,959.1130136531708
O100380,2023-12-27,C0137,P026,North,8,6537.04725449783,1287.3188213760777
O100381,2023-01-13,C0121,P042,West,8,1899.673240066705,396.78916794755156
O100382,2023-12-21,C0049,P026,East,5,2137.2228210351986,326.72618542530245
O100383,2022-02-19,C0152,P019,West,7,1332.7062067745942,82.82813747232747
O100384,2024-05-06,C0146,P019,West,1,863.7478811552771,178.5193954391237
O100385,2022-08-30,C0069,P047,North,3,1172.9642801213301,332.25097481387957
O100386,2023-11-04,C0119,P021,North,6,2972.308062431325,860.1552110611323
O100387,2024-03-15,C0143,P035,West,7,2740.3932851295685,545.9448277760827
O100388,2023-10-12,C0078,P013,North,9,3411.210733366103,187.52023894350572
O100389,2024-07-09,C0002,P035,East,5,3862.8601418686508,295.54596238722735
O100390,2023-09-29,C0167,P041,North,7,5409.667275332886,1398.3861775648
O100391,2023-12-01,C0046,P019,West,6,3396.0561205950753,874.2674750353417
O100392,2023-07-08,C0032,P039,North,4,2767.4210175747316,792.8769181220731
O100393,2024-01-14,C0097,P036,East,9,5044.47189859945,963.2096532551628
O100394,2023-10-10,C0097,P006,North,7,880.1120226202047,234.0693776552373
O100395,2023-12-09,C0013,P049,West,2,318.81157963387847,81.68645493068718
O100396,2024-08-13,C0005,P044,East,5,2226.832562807741,439.47698925497747
O100397,2024-02-15,C0200,P050,East,6,4648.630336593329,1143.1418426986313
O100398,2023-01-16,C0058,P003,South,6,5531.421631925463,450.4105879156265
O100399,2023-12-28,C0172,P002,South,1,126.73747481207735,26.58960956558003
O100400,2022-12-20,C0030,P008,South,4,1724.9081896725052,497.39925024290227
O100401,2023-03-29,C0077,P029,East,9,2712.6377325429285,245.4648919608964
O100402,2022-11-07,C0106,P030,North,7,5835.79327134241,1377.3094825771227
O100403,2024-06-30,C0012,P017,West,8,6890.970641513416,897.1799100026049
O100404,2024-09-06,C0003,P016,South,7,2000.3758664589404,508.6475356714606
O100405,2022-12-14,C0115,P040,South,5,3698.7226404569246,829.6335984406624
O100406,2022-12-30,C0065,P030,North,4,3034.321734285143,854.2937566120532
O100407,2023-02-10,C0200,P039,West,1,259.3519271043133,59.128052123073125
O100408,2024-10-09,C0016,P012,South,4,1961.3053012296486,299.2513513243203
O100409,2024-01-08,C0142,P036,North,7,4608.128174295937,242.954957483387
O100410,2022-04-24,C0066,P041,North,2,246.91989247867798,61.29273334772888
O100411,2024-01-31,C0193,P011,East,4,1856.530598965178,282.4084572485218
O100412,2022-11-07,C0006,P035,South,6,1436.7744579171517,312.72620741263637
O100413,2022-09-01,C0012,P047,North,6,3526.2411060527916,268.93449156426436
O100414,2023-08-17,C0173,P035,South,8,6869.006600918874,1873.4676903441132
O100415,2022-05-14,C0067,P016,East,4,2289.114179053734,363.7733192673242
O100416,2022-03-14,C0143,P021,East,2,264.77047317563114,74.11532754284188
O100417,2024-05-08,C0130,P035,South,4,506.7660841484482,114.91141829460214
O100418,2022-09-23,C0025,P002,North,6,3869.716987882406,310.99199415098576
O100419,2022-06-13,C0095,P014,North,6,2371.1004160383077,461.88835355665907
O100420,2022-08-26,C0125,P003,East,9,5538.59867812233,1536.8703665432051
O100421,2024-06-20,C0025,P013,North,2,494.54679604877765,123.63305913336333
O100422,2024-07-05,C0196,P025,East,4,3196.7044702100025,493.87518285029944
O100423,2024-11-01,C0032,P032,West,4,3498.590940640844,1010.274459022324
O100424,2024-09-15,C0060,P006,West,2,1800.6060837528087,210.9302804632213
O100425,2024-12-19,C0151,P019,East,3,1121.0013898446484,161.17413368254896
O100426,2024-02-17,C0089,P002,South,2,1389.323661724517,329.8650932056218
O100427,2024-12-15,C0083,P009,East,5,1755.6907420861708,190.01163082754866
O100428,2022-07-09,C0115,P007,West,1,786.4811387304206,140.65713193811408
O100429,2024-02-24,C0101,P039,West,4,833.8900080147648,193.62700629499503
O100430,2024-03-30,C0164,P038,East,2,1572.9766600180901,331.88539948737986
O100431,2024-12-22,C0116,P035,East,6,2974.5346433830873,264.26503019222315
O100432,2023-03-31,C0086,P005,South,7,6089.9617897438275,1263.1499059213245
O100433,2023-01-21,C0062,P027,North,6,4590.226643925191,886.7291143406817
O100434,2024-01-12,C0079,P021,South,7,3072.073736387855,582.0387958150267
O100435,2024-06-19,C0065,P013,North,2,1826.3705336488144,468.4855869062238
O100436,2023-05-08,C0181,P018,North,4,1420.0137013911171,136.28440297376818
O100437,2023-04-10,C0188,P011,East,5,4851.448841461654,1154.1184263540622
O100438,2022-11-04,C0183,P026,South,4,3161.9321822404636,759.5957250571814
O100439,2023-06-30,C0052,P048,West,2,1983.2147322881406,457.4510071138114
O100440,2024-01-14,C0180,P029,South,5,742.5707737931489,131.05785920334176
O100441,2023-07-08,C0141,P049,North,1,346.6324412894177,51.608262502693655
O100442,2023-01-28,C0169,P001,South,1,767.1378308630259,114.04983666052331
O100443,2024-10-30,C0058,P040,North,7,6510.173117877364,1519.8140966866022
O100444,2024-03-12,C0008,P022,West,1,125.89373540750765,21.965205704185014
O100445,2022-03-20,C0145,P023,West,3,300.0250991340788,40.38590787237877
O100446,2023-08-04,C0160,P044,North,7,2314.328564314361,477.6020173986991
O100447,2022-04-11,C0008,P013,West,9,7807.507280715647,2024.1182416403535
O100448,2022-03-28,C0043,P001,North,3,2371.313375786707,155.02979395437262
O100449,2023-02-12,C0152,P017,North,4,1624.9988638078853,476.1803061514543
O100450,2022-10-04,C0058,P031,South,4,407.24055164356866,30.20217488036733
O100451,2023-03-12,C0143,P019,East,3,1797.7055005750633,319.87388363914863
O100452,2023-06-24,C0051,P043,South,5,1570.799621529279,298.53421601437896
O100453,2024-02-12,C0094,P032,West,6,4626.288213899155,391.1650500069312
O100454,2024-09-18,C0112,P028,North,8,4013.7175835549074,1119.4195656477675
O100455,2022-12-26,C0153,P009,South,2,1421.4834614858007,238.61983632587203
O100456,2024-08-20,C0049,P036,South,4,3468.311787597845,297.51223121740475
O100457,2022-06-18,C0122,P050,South,5,2910.9190978332654,663.4074883178121
O100458,2023-10-14,C0091,P040,South,6,2414.1599199327784,521.099041245128
O100459,2024-02-20,C0181,P032,East,2,1585.178382827448,460.83734083796855
O100460,2023-06-07,C0010,P015,North,8,2709.348126352481,434.5227630793201
O100461,2022-07-02,C0153,P040,East,9,8121.302410462116,949.7781411168579
O100462,2024-02-29,C0158,P020,North,3,492.8546461789266,32.034813495323256
O100463,2023-11-17,C0113,P021,East,7,5963.452438983832,1391.1564586520612
O100464,2022-02-08,C0012,P041,East,2,364.8003090877119,74.53578841043726
O100465,2022-05-29,C0141,P021,South,8,1204.1862589506734,353.01046362104285
O100466,2022-10-29,C0104,P046,East,7,2988.5187052934134,681.5055261141861
O100467,2022-08-24,C0086,P022,East,9,8648.049771246107,2449.9092193411475
O100468,2023-06-18,C0092,P029,North,2,1970.274897544884,586.9344469502486
O100469,2024-02-09,C0029,P021,East,4,1127.4538034781735,177.13177094732055
O100470,2022-10-10,C0050,P031,East,3,701.3214002875786,61.41734732247437
O100471,2022-03-29,C0044,P013,South,5,2088.2899919964993,206.66280393278115
O100472,2023-11-27,C0003,P019,East,7,2823.6470975507646,365.9271735458307
O100473,2022-04-18,C0111,P025,West,5,3918.1679723208854,694.3931725582291
O100474,2022-05-16,C0106,P016,West,1,499.5991186720535,40.27018688516589
O100475,2023-05-30,C0193,P004,West,3,2405.6856814831863,301.7438751165892
O100476,2024-05-23,C0098,P043,North,5,3869.208936612706,491.1901230627312
O100477,2022-10-29,C0155,P002,North,9,5584.314484019978,284.9196197500374
O100478,2023-05-15,C0164,P022,South,6,5100.965338604938,706.6988831941633
O100479,2024-11-01,C0014,P034,North,9,2484.746747076928,196.38953768540034
O100480,2024-11-09,C0075,P016,East,7,1719.406122661234,270.6824004252412
O100481,2024-12-29,C0056,P019,North,4,3102.3409306096055,307.54803773451096
O100482,2024-11-09,C0138,P024,South,3,960.9520678192978,245.55069804518155
O100483,2024-04-01,C0103,P021,South,6,615.0896726300771,43.137061850522
O100484,2024-07-30,C0004,P045,West,1,920.7641517800843,245.30548080509442
O100485,2023-08-06,C0004,P029,South,3,1981.9300566892698,386.7372898385377
O100486,2022-12-02,C0186,P004,West,8,4003.5514256571732,659.2254415358925
O100487,2022-06-11,C0158,P018,East,3,2259.4885770244023,423.50855018339985
O100488,2022-07-30,C0150,P024,North,6,2399.9913588225436,345.66423294129663
O100489,2024-07-15,C0100,P019,West,4,3833.197805543504,313.9503088212627
O100490,2022-07-02,C0113,P033,South,4,647.0330402106792,156.2390384211775
O100491,2024-02-02,C0047,P011,North,6,4061.12022957675,1145.1461439286581
O100492,2022-06-10,C0145,P006,West,4,3198.242138300585,919.5486835392869
O100493,2024-12-06,C0143,P006,East,7,3655.493219729109,795.7200018343406
O100494,2022-05-17,C0090,P016,North,9,7015.243676034891,1070.4339810138051
O100495,2023-05-15,C0061,P010,South,3,2802.658074272137,475.3027563842913
O100496,2024-08-30,C0107,P049,South,6,4617.567063668137,989.2741442778181
O100497,2023-12-11,C0081,P045,East,5,1892.1509021134,483.9518962596742
O100498,2023-07-01,C0046,P026,East,5,3028.3086862364107,434.99166336189506
O100499,2022-02-18,C0149,P010,West,5,4602.2158303683045,1284.9170579364336
O100500,2022-12-22,C0070,P026,West,7,3529.315670539704,462.5804830060579
O100501,2024-10-06,C0163,P001,West,9,6421.75780881729,1173.3511173394809
O100502,2023-09-04,C0070,P041,South,9,4670.669273543868,1356.0842187234846
O100503,2024-09-11,C0036,P021,South,8,1673.6779299706077,476.2446011660815
O100504,2024-05-25,C0106,P030,South,7,1069.1651060205338,239.42484840307714
O100505,2022-06-12,C0183,P028,South,8,7656.3725093265475,1004.057063116361
O100506,2024-06-24,C0080,P016,South,9,5861.588364710875,614.0527187293976
O100507,2022-07-24,C0070,P044,North,4,773.7336872409696,54.189087819570084
O100508,2023-08-19,C0082,P043,North,5,4358.473513114272,990.0865389078066
O100509,2022-07-15,C0178,P033,East,7,3992.9667600181233,702.2138096154522
O100510,2024-12-29,C0127,P015,South,8,6357.911208127087,1227.5341463067039
O100511,2024-08-01,C0199,P021,South,8,1712.6446085029884,287.89220786837967
O100512,2024-06-14,C0142,P037,South,5,4581.096943233138,782.1609548088181
O100513,2024-09-10,C0049,P019,East,9,5683.337061424408,1095.8519861316286
O100514,2024-05-02,C0128,P012,North,9,6879.911514067232,1916.5060014945439
O100515,2022-06-10,C0178,P004,East,9,1154.175472936509,66.18223929105774
O100516,2022-11-23,C0086,P033,North,8,3070.195281432823,768.805128588773
O100517,2023-07-27,C0098,P028,South,9,3066.307856602835,452.6761623003842
O100518,2023-02-27,C0086,P049,North,2,1909.2709915181674,451.0291231762477
O100519,2024-08-23,C0198,P034,North,5,1334.0235599615125,383.0402956120211
O100520,2022-01-22,C0112,P002,South,2,1472.6931080853667,186.40134151987363
O100521,2023-03-11,C0125,P039,South,8,1107.8254717949098,80.1940005152757
O100522,2023-07-25,C0138,P035,West,3,833.7470313744441,90.10688448634586
O100523,2023-07-15,C0192,P032,East,5,2023.6880941445875,213.54605923656877
O100524,2023-06-16,C0154,P004,South,4,3260.22105234907,767.659324736657
O100525,2022-08-02,C0143,P040,North,6,4865.873532333722,318.5421989203207
O100526,2023-09-20,C0092,P014,East,9,8616.07508011961,540.515641040048
O100527,2023-11-11,C0058,P028,South,1,925.0907524001963,206.6672617555834
O100528,2023-03-23,C0066,P025,West,3,520.0894066215442,98.39047297150329
O100529,2024-12-03,C0097,P042,West,3,2540.642849790679,392.38167390965685
O100530,2024-02-13,C0167,P023,North,2,1012.1124431720302,196.19000318598557
O100531,2023-12-10,C0051,P011,West,8,7034.37985325408,1644.7222568859652
O100532,2023-05-23,C0041,P036,North,5,901.7881318900877,68.41672056884177
O100533,2024-12-31,C0055,P009,East,8,6723.937530852816,1266.2627009739665
O100534,2023-07-08,C0060,P020,South,2,487.35653420139374,124.81405931667102
O100535,2024-02-14,C0080,P003,North,3,1201.372401187224,168.92172078885153
O100536,2022-10-10,C0114,P043,West,6,755.781361566117,181.95776147452503
O100537,2024-07-17,C0129,P008,North,5,1056.7763968421236,276.1940168942293
O100538,2022-09-17,C0198,P046,South,3,1503.4598906134331,383.73152276448985
O100539,2023-06-28,C0137,P012,East,7,5855.531514497164,1244.8221775956572
O100540,2024-11-05,C0129,P045,East,5,3981.513971142724,913.1050040866734
O100541,2023-11-01,C0013,P034,West,6,1870.6079135920913,461.88825227589206
O100542,2022-09-04,C0128,P027,North,9,2128.6926374611758,496.8950331641419
O100543,2022-05-11,C0097,P004,North,4,1801.3484667343723,293.47576528403386
O100544,2024-07-18,C0154,P005,East,9,8054.4736124243655,723.1325395077811
O100545,2023-10-08,C0060,P044,North,2,364.5651334934057,46.45750104823526
O100546,2024-07-31,C0108,P044,North,5,2943.113046549576,299.64316762426637
O100547,2024-09-08,C0131,P012,West,5,899.6336573136886,126.27351448319817
O100548,2022-06-05,C0190,P033,North,3,1569.572727143445,270.48881585666766
O100549,2023-06-30,C0041,P047,South,9,1927.0112485039565,558.3739934932412
O100550,2022-10-06,C0176,P022,North,5,861.5162074971415,249.72399746829632
O100551,2023-09-12,C0139,P030,East,3,815.2931992716788,197.62473179884978
O100552,2022-10-16,C0125,P016,South,2,659.4608348637792,194.5640749551174
O100553,2023-04-28,C0168,P028,East,7,2440.4718885279763,730.9309801328754
O100554,2023-03-30,C0148,P001,West,7,4765.188067658197,1292.8631262389092
O100555,2024-05-04,C0128,P003,West,9,1345.353192545338,94.00775949855984
O100556,2022-05-23,C0191,P021,East,9,1554.5533852334495,243.30474508645204
O100557,2024-08-06,C0046,P014,West,1,269.8355453313404,49.52291635465161
O100558,2023-07-05,C0137,P035,West,2,1769.7135245265595,143.383333706887
O100559,2023-10-08,C0151,P027,South,8,5325.955467655276,1342.9804510025233
O100560,2023-07-12,C0038,P014,West,5,3786.6634663458,330.0866871768104
O100561,2024-04-19,C0190,P035,East,4,1733.303760007573,252.771489927318
O100562,2022-10-08,C0168,P024,South,6,1751.3898849780048,117.74251796826917
O100563,2023-10-24,C0176,P019,South,3,402.4956745998645,72.91139593707823
O100564,2024-06-17,C0170,P019,North,4,2158.728231898812,430.14896831887705
O100565,2022-06-22,C0071,P014,East,9,5551.675810241234,1297.949674333659
O100566,2024-02-02,C0124,P019,East,4,3629.2100597597623,489.4547653952875
O100567,2023-02-02,C0120,P038,North,4,3575.5347234963783,706.6432067122092
O100568,2024-07-24,C0030,P009,West,1,482.21664262502946,112.61534846204394
O100569,2024-03-30,C0089,P014,East,5,2406.1006805155794,578.688356618079
O100570,2024-09-27,C0187,P014,South,9,2205.095463398253,276.542039964425
O100571,2022-03-09,C0008,P002,North,6,1990.2245343499906,133.19773244560534
O100572,2023-11-26,C0016,P029,South,1,933.0972186888023,55.43051840241039
O100573,2023-03-08,C0158,P012,East,2,453.86481968336386,109.84212663865634
O100574,2023-10-23,C0069,P048,West,5,4859.147960346432,711.1835800821685
O100575,2024-10-09,C0189,P009,West,3,1662.7940855810302,138.8194711581483
O100576,2024-09-03,C0065,P008,North,7,3576.622681031036,343.79296184771545
O100577,2022-11-28,C0182,P012,South,9,2314.5708835594714,559.0559395291172
O100578,2023-10-21,C0026,P029,South,8,5563.097003473862,1111.092331528017
O100579,2023-06-17,C0051,P038,West,9,4624.748698734207,810.9533450007568
O100580,2022-06-28,C0132,P007,West,4,1734.3870444875965,356.85342350555146
O100581,2022-03-17,C0173,P003,South,2,676.1291934535254,57.048325335845895
O100582,2022-12-13,C0183,P041,North,8,1278.7049817070783,165.92547543140833
O100583,2022-08-02,C0153,P018,North,6,3404.3718293759175,488.5814167145479
O100584,2023-12-31,C0027,P008,East,1,381.6174997527731,49.08533809477346
O100585,2023-03-17,C0093,P045,North,3,2211.2360481074847,588.4189298965998
O100586,2022-05-22,C0035,P048,North,4,3004.6804842969486,586.9802158386756
O100587,2023-10-15,C0189,P038,North,1,398.8963103840168,92.67572015155163
O100588,2023-07-09,C0148,P033,South,7,4915.460306470594,536.6528625944916
O100589,2022-12-07,C0177,P042,East,6,1996.8462975092693,231.67113078604945
O100590,2023-01-17,C0009,P024,North,1,754.4563536179377,80.22435871390978
O100591,2023-07-07,C0017,P024,North,3,343.4082929720994,76.23488773833667
O100592,2022-07-02,C0041,P039,North,3,709.3436708603444,97.36468883398273
O100593,2024-06-25,C0077,P046,North,1,320.5077957166926,48.48354537500143
O100594,2022-01-19,C0076,P008,West,5,3978.2096914392787,904.1690977503541
O100595,2023-03-21,C0161,P045,South,7,1118.1703944317737,327.5676541698461
O100596,2024-09-14,C0197,P008,North,7,1884.760005407845,170.5120295672435
O100597,2024-10-01,C0175,P023,North,4,1691.0467798186987,111.04946438331427
O100598,2024-04-29,C0146,P002,West,1,108.25749473761981,10.686257850534497
O100599,2023-10-01,C0164,P018,North,3,2357.726633510903,551.0954270558796
O100600,2023-02-16,C0168,P020,North,1,604.0946347049211,59.598057307712025
O100601,2022-11-28,C0122,P015,North,7,6374.280138226109,1249.9204853554352
O100602,2024-08-16,C0029,P041,South,2,255.85585858090178,50.55177899915792
O100603,2024-06-28,C0051,P009,North,7,2409.761307727818,297.860414185684
O100604,2024-02-10,C0084,P006,East,5,3790.63245846516,254.66063973573546
O100605,2023-01-22,C0144,P030,West,2,1415.268955008154,212.0074725435194
